Ticket_ID,Order_Timestamp,Location,Item_Sold,Quantity,Unit_Cost,Unit_Price,Total_Revenue,Total_Cost,Gross_Profit,Actual_Prep_Time_Min,Target_Prep_Time_Min,Time_Variance,Is_Late
TKT-014597,2026-04-18 14:50:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,8,5,3,No
TKT-014598,2026-02-02 21:45:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,11,5,6,Yes
TKT-014599,2026-01-23 19:28:00,"Viman Nagar, Pune",Spicy Miso Ramen,2,180,450,900,360,540,22,12,10,Yes
TKT-014600,2026-03-18 12:50:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-014601,2026-02-23 12:14:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-014602,2026-02-22 22:27:00,"Ravet, Pune",Mutton Seekh Kebabs,4,140,350,1400,560,840,23,15,8,Yes
TKT-014603,2026-02-18 20:08:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,8,5,3,No
TKT-014604,2026-03-19 22:22:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-014605,2026-03-21 21:00:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-014606,2026-06-26 19:05:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-014607,2026-04-12 18:17:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-014608,2026-05-02 13:31:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,9,5,4,No
TKT-014609,2026-04-13 22:05:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,27,15,12,Yes
TKT-014610,2026-03-31 20:19:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,17,5,12,Yes
TKT-014611,2026-03-31 19:36:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-014612,2026-06-09 22:45:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,28,15,13,Yes
TKT-014613,2026-05-01 16:45:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,3,5,-2,No
TKT-014614,2026-05-29 11:38:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-014615,2026-05-26 20:13:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-014616,2026-03-01 12:03:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,10,12,-2,No
TKT-014617,2026-05-02 21:42:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-014618,2026-05-21 17:57:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,6,5,1,No
TKT-014619,2026-06-01 19:20:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-014620,2026-01-30 19:36:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,24,15,9,Yes
TKT-014621,2026-05-10 20:59:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,28,15,13,Yes
TKT-014622,2026-03-24 22:07:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,17,12,5,No
TKT-014623,2026-04-21 19:12:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,11,5,6,Yes
TKT-014624,2026-04-18 22:27:00,"Ravet, Pune",Premium Maharaja Thali,4,250,600,2400,1000,1400,23,20,3,No
TKT-014625,2026-04-21 19:10:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,19,5,14,Yes
TKT-014626,2026-01-25 20:58:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,21,15,6,Yes
TKT-014627,2026-02-19 22:54:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-014628,2026-01-14 20:04:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,11,5,6,Yes
TKT-014629,2026-05-14 12:11:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-014630,2026-03-17 21:51:00,"Viman Nagar, Pune",Spicy Miso Ramen,2,180,450,900,360,540,14,12,2,No
TKT-014631,2026-03-25 22:34:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-014632,2026-03-28 16:21:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-014633,2026-06-07 17:44:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,6,5,1,No
TKT-014634,2026-01-30 19:41:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,15,5,10,Yes
TKT-014635,2026-06-15 15:36:00,"Viman Nagar, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,11,12,-1,No
TKT-014636,2026-02-27 22:37:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,18,5,13,Yes
TKT-014637,2026-04-04 12:56:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,7,5,2,No
TKT-014638,2026-02-10 20:19:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,10,5,5,No
TKT-014639,2026-04-04 12:02:00,"Viman Nagar, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-014640,2026-02-26 22:08:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,17,15,2,No
TKT-014641,2026-06-13 19:50:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,27,15,12,Yes
TKT-014642,2026-03-05 22:33:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,25,12,13,Yes
TKT-014643,2026-04-08 22:52:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,33,20,13,Yes
TKT-014644,2026-01-16 22:11:00,"FC Road, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,28,15,13,Yes
TKT-014645,2026-03-29 12:47:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,19,20,-1,No
TKT-014646,2026-03-19 12:45:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,8,5,3,No
TKT-014647,2026-03-31 22:36:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,17,5,12,Yes
TKT-014648,2026-03-13 12:23:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-014649,2026-01-14 20:16:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,19,5,14,Yes
TKT-014650,2026-01-31 21:59:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-014651,2026-03-07 13:00:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,7,5,2,No
TKT-014652,2026-04-22 18:07:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,15,15,0,No
TKT-014653,2026-03-09 22:33:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,24,15,9,Yes
TKT-014654,2026-02-24 22:10:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,34,20,14,Yes
TKT-014655,2026-05-03 20:11:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,32,20,12,Yes
TKT-014656,2026-06-17 15:33:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,22,20,2,No
TKT-014657,2026-06-02 22:05:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-014658,2026-01-25 19:14:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,28,15,13,Yes
TKT-014659,2026-05-11 22:17:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,26,20,6,Yes
TKT-014660,2026-03-10 22:30:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,31,20,11,Yes
TKT-014661,2026-04-12 22:24:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,15,12,3,No
TKT-014662,2026-04-28 19:54:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,8,5,3,No
TKT-014663,2026-01-26 22:57:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,25,15,10,Yes
TKT-014664,2026-02-09 13:42:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,15,15,0,No
TKT-014665,2026-02-07 16:34:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,11,12,-1,No
TKT-014666,2026-06-15 12:58:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-014667,2026-01-07 20:54:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,14,12,2,No
TKT-014668,2026-06-07 19:26:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,11,5,6,Yes
TKT-014669,2026-04-30 22:03:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-014670,2026-05-27 13:15:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-014671,2026-02-04 13:53:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,18,20,-2,No
TKT-014672,2026-06-10 19:52:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-014673,2026-06-10 21:40:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,18,12,6,Yes
TKT-014674,2026-03-19 22:56:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-014675,2026-02-07 20:32:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,28,15,13,Yes
TKT-014676,2026-05-18 21:29:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-014677,2026-01-28 21:25:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,18,12,6,Yes
TKT-014678,2026-04-10 13:11:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-014679,2026-02-07 22:48:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,17,5,12,Yes
TKT-014680,2026-05-24 21:24:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,11,5,6,Yes
TKT-014681,2026-05-04 17:42:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,5,5,0,No
TKT-014682,2026-05-29 20:26:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,8,5,3,No
TKT-014683,2026-04-02 22:56:00,"Ravet, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,8,5,3,No
TKT-014684,2026-04-07 12:14:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-014685,2026-01-06 21:29:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,17,12,5,No
TKT-014686,2026-06-18 13:27:00,"Koregaon Park, Pune",Berry Iced Tea,4,40,180,720,160,560,5,5,0,No
TKT-014687,2026-05-07 13:54:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,22,20,2,No
TKT-014688,2026-01-15 13:09:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,5,5,0,No
TKT-014689,2026-04-18 14:21:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-014690,2026-05-11 20:54:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,12,5,7,Yes
TKT-014691,2026-02-12 21:43:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-014692,2026-02-16 21:52:00,"Koregaon Park, Pune",Spicy Miso Ramen,4,180,450,1800,720,1080,26,12,14,Yes
TKT-014693,2026-04-09 17:15:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,6,5,1,No
TKT-014694,2026-01-14 19:56:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,12,5,7,Yes
TKT-014695,2026-06-06 12:47:00,"Viman Nagar, Pune",Berry Iced Tea,4,40,180,720,160,560,3,5,-2,No
TKT-014696,2026-05-12 21:33:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-014697,2026-06-03 22:56:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,15,5,10,Yes
TKT-014698,2026-04-25 19:29:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,19,5,14,Yes
TKT-014699,2026-05-20 12:25:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,18,20,-2,No
TKT-014700,2026-01-02 22:02:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,11,5,6,Yes
TKT-014701,2026-05-25 20:05:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,19,5,14,Yes
TKT-014702,2026-02-04 19:48:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,8,5,3,No
TKT-014703,2026-01-10 20:11:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,32,20,12,Yes
TKT-014704,2026-04-22 16:33:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-014705,2026-06-20 21:40:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-014706,2026-01-21 22:09:00,"FC Road, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,28,15,13,Yes
TKT-014707,2026-01-15 21:28:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-014708,2026-06-12 22:26:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,28,20,8,Yes
TKT-014709,2026-04-22 22:28:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,21,12,9,Yes
TKT-014710,2026-05-06 20:37:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-014711,2026-03-26 20:06:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-014712,2026-03-26 22:22:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,17,5,12,Yes
TKT-014713,2026-06-21 22:54:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,21,15,6,Yes
TKT-014714,2026-01-05 11:52:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,15,15,0,No
TKT-014715,2026-04-27 20:27:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-014716,2026-05-26 19:14:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,11,5,6,Yes
TKT-014717,2026-05-29 19:51:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,22,12,10,Yes
TKT-014718,2026-03-13 22:22:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-014719,2026-03-15 18:30:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,4,5,-1,No
TKT-014720,2026-02-20 14:58:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,5,5,0,No
TKT-014721,2026-06-18 12:39:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,20,20,0,No
TKT-014722,2026-01-24 22:17:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,27,20,7,Yes
TKT-014723,2026-06-01 19:01:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,28,20,8,Yes
TKT-014724,2026-02-07 20:50:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,17,5,12,Yes
TKT-014725,2026-02-13 16:35:00,"Koregaon Park, Pune",Spicy Miso Ramen,4,180,450,1800,720,1080,11,12,-1,No
TKT-014726,2026-06-11 21:23:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,17,5,12,Yes
TKT-014727,2026-03-16 15:10:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,9,5,4,No
TKT-014728,2026-04-05 20:38:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,21,15,6,Yes
TKT-014729,2026-01-23 22:40:00,"Ravet, Pune",Berry Iced Tea,3,40,180,540,120,420,7,5,2,No
TKT-014730,2026-05-04 18:37:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-014731,2026-03-27 22:14:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,18,12,6,Yes
TKT-014732,2026-02-12 14:03:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-014733,2026-02-09 17:48:00,"FC Road, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,19,15,4,No
TKT-014734,2026-02-16 15:34:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,13,15,-2,No
TKT-014735,2026-06-18 22:09:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,15,5,10,Yes
TKT-014736,2026-06-24 19:01:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-014737,2026-01-20 18:07:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-014738,2026-04-19 22:13:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,22,20,2,No
TKT-014739,2026-03-09 22:40:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,27,20,7,Yes
TKT-014740,2026-01-24 19:44:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,9,5,4,No
TKT-014741,2026-02-05 22:13:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,19,5,14,Yes
TKT-014742,2026-02-14 22:05:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,11,5,6,Yes
TKT-014743,2026-05-10 14:35:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-014744,2026-01-28 20:37:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,7,5,2,No
TKT-014745,2026-06-03 21:35:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,25,12,13,Yes
TKT-014746,2026-01-23 22:12:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,33,20,13,Yes
TKT-014747,2026-06-13 20:22:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-014748,2026-04-01 22:42:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,26,15,11,Yes
TKT-014749,2026-05-14 13:35:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-014750,2026-06-12 17:01:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,20,20,0,No
TKT-014751,2026-04-13 20:12:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-014752,2026-02-07 19:21:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-014753,2026-06-12 22:03:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,7,5,2,No
TKT-014754,2026-04-04 16:17:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,19,20,-1,No
TKT-014755,2026-02-22 14:52:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-014756,2026-02-07 21:11:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,19,5,14,Yes
TKT-014757,2026-02-12 12:02:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,5,5,0,No
TKT-014758,2026-04-13 17:12:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,22,20,2,No
TKT-014759,2026-04-24 20:29:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,27,15,12,Yes
TKT-014760,2026-01-04 19:39:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-014761,2026-01-05 19:26:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,24,15,9,Yes
TKT-014762,2026-03-09 20:24:00,"FC Road, Pune",Mutton Seekh Kebabs,4,140,350,1400,560,840,24,15,9,Yes
TKT-014763,2026-05-03 13:23:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-014764,2026-06-22 21:19:00,"Ravet, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,27,15,12,Yes
TKT-014765,2026-03-21 15:27:00,"Koregaon Park, Pune",Berry Iced Tea,4,40,180,720,160,560,6,5,1,No
TKT-014766,2026-06-02 21:32:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-014767,2026-01-11 14:05:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-014768,2026-06-06 22:16:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,15,5,10,Yes
TKT-014769,2026-06-11 19:16:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,22,15,7,Yes
TKT-014770,2026-05-22 20:33:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,20,12,8,Yes
TKT-014771,2026-04-30 14:22:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,13,12,1,No
TKT-014772,2026-06-01 20:17:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,9,5,4,No
TKT-014773,2026-06-16 22:43:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,13,5,8,Yes
TKT-014774,2026-01-26 21:38:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,29,20,9,Yes
TKT-014775,2026-06-20 21:46:00,"Viman Nagar, Pune",Berry Iced Tea,3,40,180,540,120,420,16,5,11,Yes
TKT-014776,2026-02-05 22:37:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,10,5,5,No
TKT-014777,2026-06-16 16:18:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-014778,2026-05-24 19:51:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,17,5,12,Yes
TKT-014779,2026-05-02 20:43:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,11,5,6,Yes
TKT-014780,2026-02-28 14:01:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-014781,2026-04-06 13:34:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-014782,2026-01-06 22:56:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-014783,2026-04-08 19:24:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,32,20,12,Yes
TKT-014784,2026-02-25 22:59:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,18,5,13,Yes
TKT-014785,2026-05-16 16:52:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,8,5,3,No
TKT-014786,2026-04-04 21:03:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-014787,2026-01-27 15:14:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,10,12,-2,No
TKT-014788,2026-06-04 20:14:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,23,12,11,Yes
TKT-014789,2026-04-30 20:53:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-014790,2026-06-23 22:02:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,7,5,2,No
TKT-014791,2026-06-18 20:07:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,22,12,10,Yes
TKT-014792,2026-01-25 11:15:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,23,20,3,No
TKT-014793,2026-03-27 14:09:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-014794,2026-05-26 17:49:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-014795,2026-01-12 14:31:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-014796,2026-03-28 22:24:00,"Viman Nagar, Pune",Premium Maharaja Thali,4,250,600,2400,1000,1400,23,20,3,No
TKT-014797,2026-06-28 16:59:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,5,5,0,No
TKT-014798,2026-04-19 21:53:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,34,20,14,Yes
TKT-014799,2026-06-16 19:57:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-014800,2026-03-30 16:27:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,13,12,1,No
TKT-014801,2026-01-10 22:26:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,22,15,7,Yes
TKT-014802,2026-03-15 19:20:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,9,5,4,No
TKT-014803,2026-03-18 20:37:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,26,15,11,Yes
TKT-014804,2026-02-23 22:48:00,"Ravet, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,20,15,5,No
TKT-014805,2026-06-06 21:23:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,28,20,8,Yes
TKT-014806,2026-04-12 19:07:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,28,20,8,Yes
TKT-014807,2026-06-18 22:00:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,9,5,4,No
TKT-014808,2026-05-17 22:24:00,"FC Road, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,22,20,2,No
